pair_id,layer,subject_span,final_token,post_subject_including_final,post_subject_excluding_final,all_prompt_positions_oracle,unrelated_prefix_negative_control
company_Google_into_Apple,1,1.0196078431372548,0.0,0.0,0.0196078431372549,1.0,0.0
company_Google_into_Apple,2,1.0,0.0,0.0196078431372549,0.0196078431372549,1.0,0.0
company_Google_into_Apple,3,1.0,0.0,0.0196078431372549,0.0196078431372549,1.0,0.0
company_Google_into_Apple,4,1.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0
company_Google_into_Apple,5,1.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,1.0,0.0
company_Google_into_Apple,6,0.9803921568627451,0.0196078431372549,0.0196078431372549,0.0392156862745098,1.0,0.0
company_Google_into_Apple,7,0.9803921568627451,0.0,0.0392156862745098,0.0392156862745098,1.0,0.0
company_Google_into_Apple,8,0.9803921568627451,0.0,0.058823529411764705,0.0392156862745098,1.0,0.0
company_Google_into_Apple,9,0.8627450980392157,0.0196078431372549,0.13725490196078433,0.11764705882352941,1.0,0.0
company_Google_into_Apple,10,0.8627450980392157,0.0196078431372549,0.1568627450980392,0.1568627450980392,1.0,0.0
company_Google_into_Apple,11,0.8431372549019608,0.0,0.19607843137254902,0.17647058823529413,1.0,0.0
company_Google_into_Apple,12,0.8627450980392157,0.0196078431372549,0.19607843137254902,0.17647058823529413,1.0,0.0
company_Google_into_Apple,13,0.8627450980392157,0.0196078431372549,0.19607843137254902,0.19607843137254902,1.0,0.0
company_Google_into_Apple,14,0.8627450980392157,0.0196078431372549,0.21568627450980393,0.19607843137254902,1.0,0.0
company_Google_into_Apple,15,0.8823529411764706,0.0196078431372549,0.21568627450980393,0.21568627450980393,1.0,0.0
company_Google_into_Apple,16,0.8823529411764706,0.0392156862745098,0.21568627450980393,0.19607843137254902,1.0,0.0
company_Google_into_Apple,17,0.8431372549019608,0.0392156862745098,0.21568627450980393,0.19607843137254902,1.0,0.0
company_Google_into_Apple,18,0.8431372549019608,0.0196078431372549,0.23529411764705882,0.21568627450980393,1.0,0.0
company_Google_into_Apple,19,0.8235294117647058,0.0392156862745098,0.23529411764705882,0.21568627450980393,1.0,0.0
company_Google_into_Apple,20,0.8235294117647058,0.0392156862745098,0.2549019607843137,0.21568627450980393,1.0,0.0
company_Google_into_Apple,21,0.803921568627451,0.0392156862745098,0.2549019607843137,0.19607843137254902,1.0,0.0
company_Google_into_Apple,22,0.803921568627451,0.058823529411764705,0.27450980392156865,0.19607843137254902,1.0,0.0
company_Google_into_Apple,23,0.6862745098039216,0.1568627450980392,0.35294117647058826,0.17647058823529413,1.0,0.0
company_Google_into_Apple,24,0.35294117647058826,0.37254901960784315,0.6274509803921569,0.23529411764705882,1.0,0.0
company_Google_into_Apple,25,0.3333333333333333,0.39215686274509803,0.6470588235294118,0.2549019607843137,1.0,0.0
company_Google_into_Apple,26,0.21568627450980393,0.47058823529411764,0.8235294117647058,0.3333333333333333,1.0,0.0
company_Google_into_Apple,27,0.17647058823529413,0.5294117647058824,0.8431372549019608,0.3137254901960784,1.0,0.0
company_Google_into_Apple,28,0.17647058823529413,0.5294117647058824,0.8431372549019608,0.3137254901960784,1.0,0.0
company_Google_into_Apple,29,0.13725490196078433,0.5490196078431373,0.8627450980392157,0.3137254901960784,1.0,0.0
company_Google_into_Apple,30,0.1568627450980392,0.5686274509803921,0.8823529411764706,0.29411764705882354,1.0,0.0
company_Google_into_Apple,31,0.11764705882352941,0.7058823529411765,0.9019607843137255,0.19607843137254902,1.0,0.0
company_Google_into_Apple,32,0.09803921568627451,0.7254901960784313,0.9215686274509803,0.19607843137254902,1.0,0.0
company_Google_into_Apple,33,0.0784313725490196,0.7843137254901961,0.9215686274509803,0.13725490196078433,1.0,0.0
company_Google_into_Apple,34,0.0,0.9215686274509803,1.0,0.09803921568627451,1.0,0.0
company_Google_into_Apple,35,0.0,1.0,1.0,0.0,1.0,0.0
composer_Bach_into_Mozart,0,0.9642857142857143,0.0,0.0,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,1,1.0,0.0,0.0,0.0,1.0,0.0
composer_Bach_into_Mozart,2,1.0178571428571428,0.0,0.0,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,3,1.0535714285714286,0.0,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,4,1.0714285714285714,0.0,0.05357142857142857,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,5,1.0892857142857142,0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,6,1.1071428571428572,0.017857142857142856,0.05357142857142857,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,7,1.0892857142857142,0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,8,1.0714285714285714,0.0,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,9,1.0535714285714286,0.0,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,10,1.0,0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,11,0.9821428571428571,0.0,0.03571428571428571,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,12,0.9821428571428571,0.017857142857142856,0.03571428571428571,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,13,0.9642857142857143,0.017857142857142856,0.03571428571428571,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,14,0.9642857142857143,0.0,0.03571428571428571,0.017857142857142856,1.0,0.0
composer_Bach_into_Mozart,15,0.9642857142857143,0.0,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,16,0.9642857142857143,0.0,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,17,0.9642857142857143,0.0,0.03571428571428571,0.05357142857142857,1.0,0.0
composer_Bach_into_Mozart,18,0.9642857142857143,0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,19,0.9464285714285714,0.0,0.05357142857142857,0.03571428571428571,1.0,0.0
composer_Bach_into_Mozart,20,0.9464285714285714,0.017857142857142856,0.05357142857142857,0.05357142857142857,1.0,0.0
composer_Bach_into_Mozart,21,0.9107142857142857,0.03571428571428571,0.07142857142857142,0.05357142857142857,1.0,0.0
composer_Bach_into_Mozart,22,0.8928571428571429,0.03571428571428571,0.08928571428571429,0.05357142857142857,1.0,0.0
composer_Bach_into_Mozart,23,0.7857142857142857,0.14285714285714285,0.23214285714285715,0.08928571428571429,1.0,0.0
composer_Bach_into_Mozart,24,0.6071428571428571,0.2857142857142857,0.44642857142857145,0.16071428571428573,1.0,0.0
composer_Bach_into_Mozart,25,0.6071428571428571,0.26785714285714285,0.42857142857142855,0.14285714285714285,1.0,0.0
composer_Bach_into_Mozart,26,0.35714285714285715,0.5178571428571429,0.7321428571428571,0.21428571428571427,1.0,0.0
composer_Bach_into_Mozart,27,0.32142857142857145,0.5535714285714286,0.7678571428571429,0.17857142857142858,1.0,0.0
composer_Bach_into_Mozart,28,0.32142857142857145,0.5357142857142857,0.7678571428571429,0.16071428571428573,1.0,0.0
composer_Bach_into_Mozart,29,0.25,0.6607142857142857,0.8035714285714286,0.125,1.0,0.0
composer_Bach_into_Mozart,30,0.26785714285714285,0.6785714285714286,0.8214285714285714,0.125,1.0,0.0
composer_Bach_into_Mozart,31,0.21428571428571427,0.7678571428571429,0.8571428571428571,0.08928571428571429,1.0,0.0
composer_Bach_into_Mozart,32,0.10714285714285714,0.875,0.9642857142857143,0.08928571428571429,1.0,0.0
composer_Bach_into_Mozart,33,0.14285714285714285,0.7857142857142857,0.8571428571428571,0.07142857142857142,1.0,0.0
composer_Bach_into_Mozart,34,0.0,0.9285714285714286,1.0,0.05357142857142857,1.0,0.0
composer_Bach_into_Mozart,35,0.0,1.0,1.0,0.0,1.0,0.0
composer_Mozart_into_Bach,0,1.0,0.0,0.03571428571428571,0.05357142857142857,1.0,0.0
composer_Mozart_into_Bach,1,1.0,0.017857142857142856,0.0,-0.017857142857142856,1.0,0.0
composer_Mozart_into_Bach,2,1.0,0.0,-0.017857142857142856,-0.017857142857142856,1.0,0.0
composer_Mozart_into_Bach,3,0.9642857142857143,0.0,-0.05357142857142857,-0.08928571428571429,1.0,0.0
composer_Mozart_into_Bach,4,0.9464285714285714,0.017857142857142856,-0.07142857142857142,-0.08928571428571429,1.0,0.0
composer_Mozart_into_Bach,5,0.9642857142857143,-0.017857142857142856,-0.08928571428571429,-0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,6,0.9464285714285714,-0.05357142857142857,-0.10714285714285714,-0.08928571428571429,1.0,0.0
composer_Mozart_into_Bach,7,0.9642857142857143,-0.03571428571428571,-0.08928571428571429,-0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,8,0.9642857142857143,-0.017857142857142856,-0.07142857142857142,-0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,9,0.9642857142857143,-0.017857142857142856,-0.05357142857142857,-0.05357142857142857,1.0,0.0
composer_Mozart_into_Bach,10,0.9642857142857143,-0.05357142857142857,0.0,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,11,0.9642857142857143,-0.017857142857142856,0.017857142857142856,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,12,0.9642857142857143,-0.05357142857142857,0.017857142857142856,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,13,0.9642857142857143,-0.05357142857142857,0.03571428571428571,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,14,0.9642857142857143,-0.03571428571428571,0.03571428571428571,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,15,0.9642857142857143,-0.017857142857142856,0.03571428571428571,0.05357142857142857,1.0,0.0
composer_Mozart_into_Bach,16,0.9642857142857143,-0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,17,0.9642857142857143,-0.017857142857142856,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,18,0.9642857142857143,-0.03571428571428571,0.03571428571428571,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,19,0.9464285714285714,0.0,0.05357142857142857,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,20,0.9464285714285714,0.0,0.05357142857142857,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,21,0.9285714285714286,0.017857142857142856,0.08928571428571429,0.03571428571428571,1.0,0.0
composer_Mozart_into_Bach,22,0.9107142857142857,0.03571428571428571,0.10714285714285714,0.05357142857142857,1.0,0.0
composer_Mozart_into_Bach,23,0.7678571428571429,0.07142857142857142,0.21428571428571427,0.10714285714285714,1.0,0.0
composer_Mozart_into_Bach,24,0.5535714285714286,0.21428571428571427,0.39285714285714285,0.16071428571428573,1.0,0.0
composer_Mozart_into_Bach,25,0.5714285714285714,0.19642857142857142,0.39285714285714285,0.16071428571428573,1.0,0.0
composer_Mozart_into_Bach,26,0.26785714285714285,0.42857142857142855,0.6428571428571429,0.23214285714285715,1.0,0.0
composer_Mozart_into_Bach,27,0.23214285714285715,0.4642857142857143,0.6785714285714286,0.19642857142857142,1.0,0.0
composer_Mozart_into_Bach,28,0.23214285714285715,0.48214285714285715,0.6785714285714286,0.19642857142857142,1.0,0.0
composer_Mozart_into_Bach,29,0.19642857142857142,0.5714285714285714,0.75,0.17857142857142858,1.0,0.0
composer_Mozart_into_Bach,30,0.17857142857142858,0.5892857142857143,0.7321428571428571,0.16071428571428573,1.0,0.0
composer_Mozart_into_Bach,31,0.14285714285714285,0.6964285714285714,0.7857142857142857,0.10714285714285714,1.0,0.0
composer_Mozart_into_Bach,32,0.03571428571428571,0.8214285714285714,0.8928571428571429,0.08928571428571429,1.0,0.0
composer_Mozart_into_Bach,33,0.14285714285714285,0.7857142857142857,0.8571428571428571,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,34,0.0,0.9464285714285714,1.0,0.07142857142857142,1.0,0.0
composer_Mozart_into_Bach,35,0.0,1.0,1.0,0.0,1.0,0.0
country_France_into_Japan,0,1.0114942528735633,0.0,0.011494252873563218,0.011494252873563218,1.0,0.0
country_France_into_Japan,1,1.0114942528735633,0.0,0.011494252873563218,0.011494252873563218,1.0,0.0
country_France_into_Japan,2,1.0114942528735633,0.0,0.011494252873563218,0.011494252873563218,1.0,0.0
country_France_into_Japan,3,1.0114942528735633,0.0,0.011494252873563218,0.011494252873563218,1.0,0.0
country_France_into_Japan,4,1.0114942528735633,0.0,0.0,0.011494252873563218,1.0,0.0
country_France_into_Japan,5,1.0114942528735633,0.0,0.011494252873563218,0.011494252873563218,1.0,0.0
country_France_into_Japan,6,1.0114942528735633,0.0,0.022988505747126436,0.022988505747126436,1.0,0.0
country_France_into_Japan,7,1.0114942528735633,0.011494252873563218,0.022988505747126436,0.011494252873563218,1.0,0.0
country_France_into_Japan,8,0.9885057471264368,0.011494252873563218,0.022988505747126436,0.022988505747126436,1.0,0.0
country_France_into_Japan,9,0.9425287356321839,0.022988505747126436,0.08045977011494253,0.05747126436781609,1.0,0.0
country_France_into_Japan,10,0.9195402298850575,0.011494252873563218,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,11,0.9195402298850575,0.022988505747126436,0.10344827586206896,0.09195402298850575,1.0,0.0
country_France_into_Japan,12,0.9195402298850575,0.011494252873563218,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,13,0.9195402298850575,0.011494252873563218,0.09195402298850575,0.09195402298850575,1.0,0.0
country_France_into_Japan,14,0.9195402298850575,0.022988505747126436,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,15,0.9195402298850575,0.022988505747126436,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,16,0.9080459770114943,0.011494252873563218,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,17,0.896551724137931,0.011494252873563218,0.10344827586206896,0.08045977011494253,1.0,0.0
country_France_into_Japan,18,0.896551724137931,0.022988505747126436,0.11494252873563218,0.08045977011494253,1.0,0.0
country_France_into_Japan,19,0.896551724137931,0.011494252873563218,0.11494252873563218,0.09195402298850575,1.0,0.0
country_France_into_Japan,20,0.896551724137931,0.022988505747126436,0.11494252873563218,0.08045977011494253,1.0,0.0
country_France_into_Japan,21,0.8735632183908046,0.022988505747126436,0.11494252873563218,0.08045977011494253,1.0,0.0
country_France_into_Japan,22,0.8735632183908046,0.011494252873563218,0.11494252873563218,0.08045977011494253,1.0,0.0
country_France_into_Japan,23,0.8160919540229885,0.08045977011494253,0.16091954022988506,0.06896551724137931,1.0,0.0
country_France_into_Japan,24,0.3103448275862069,0.367816091954023,0.6551724137931034,0.21839080459770116,1.0,0.0
country_France_into_Japan,25,0.3103448275862069,0.367816091954023,0.6551724137931034,0.21839080459770116,1.0,0.0
country_France_into_Japan,26,0.16091954022988506,0.5517241379310345,0.8275862068965517,0.25287356321839083,1.0,0.0
country_France_into_Japan,27,0.14942528735632185,0.6551724137931034,0.8620689655172413,0.21839080459770116,1.0,0.0
country_France_into_Japan,28,0.14942528735632185,0.6551724137931034,0.8620689655172413,0.20689655172413793,1.0,0.0
country_France_into_Japan,29,0.16091954022988506,0.6666666666666666,0.8505747126436781,0.20689655172413793,1.0,0.0
country_France_into_Japan,30,0.16091954022988506,0.6896551724137931,0.8620689655172413,0.19540229885057472,1.0,0.0
country_France_into_Japan,31,0.05747126436781609,0.8275862068965517,0.9425287356321839,0.16091954022988506,1.0,0.0
