model	Qwen_Qwen3-8B
S16_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S17_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S18_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S19_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S20_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S21_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sun"
S22_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S23_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S24_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sun"
S25_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S26_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S27_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S28_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S29_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S30_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S31_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S32_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S33_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S34_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S35_T00	the manufacturer of smartphones, and the company's name is derived from the Korean word for "sunrise
S00_T01	the former president of South Korea, and the name of a famous American park. Which of the following
S01_T01	the place where the 2014 World Cup was held, and the 201
S02_T01	the founder of Samsung, and the founder of Samsung is Lee Byung-chul.  The following
S03_T01	the founder of Samsung, and he is the first person to be awarded the Nobel Prize in Economics.
S04_T01	the founder of Samsung, Lee Kun-hee: South Korean business magnate, and the founder of
S05_T01	the creator of the Samsung Galaxy series of smartphones, and the founder of the Samsung Group, and the
S06_T01	a legal term, but it is also used as a generic term for the legal protection of intellectual property
S07_T01	the founder of the company, and the company is known for its Galaxy series of smartphones. The company
S08_T01	a Chinese company, but it is also a global brand.  The above are all examples of what
S09_T01	the founder of the company, and the company is known for its mobile phones, and the company is
S10_T01	the founder of the company, and the company is known for its smartphones, and the company is also
S11_T01	the founder of Samsung, Lee Kun-hee: South Korean business magnate, and the founder of
S12_T01	a film director, and the United Nations: international organization. Which of the following is a correct statement
S13_T01	a film director, and the United Nations: international organization. Which of the following is a correct statement
S14_T01	a film director, and the United Nations: international organization. Which of the following is a correct statement
S15_T01	a technology company, and the United Nations: international organization. These are all examples of what type of
S16_T01	the manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S17_T01	the manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S18_T01	the manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S19_T01	the manufacturer of smartphones, and the company is known for its high-quality products.  The country of
S20_T01	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S21_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S22_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S23_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S24_T01	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S25_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S26_T01	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S27_T01	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S28_T01	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S29_T01	the manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S30_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S31_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S32_T01	the manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones.  The
S33_T01	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S34_T01	the manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S35_T01	a technology company, and the company is based in South Korea. The company is known for its smartphones
S00_T02	the founder of the Samsung Group, and the first president of the Samsung Group, and the first president
S01_T02	the founder of Samsung, and the company is now the world's largest electronics company.  The following
S02_T02	the founder of Samsung, and the company is now the world's largest electronics company.  The following
S03_T02	the home of the Samsung Galaxy S series smartphones, and the Samsung Galaxy Note series, and the Samsung
S04_T02	the place where the 1980 Winter Olympics were held, and the 199
S05_T02	the place where the first humans landed on the moon, and the first humans landed on the moon in
S06_T02	a national park in the United States, and the United Nations: international organization. Which of the following
S07_T02	a country in the Middle East, and the others are companies. The question is, which of the
S08_T02	a technology company, and the United Nations: international organization. Which of the following is the most appropriate
S09_T02	the largest country in Africa, and the United States: Country in North America. Which of the following
S10_T02	a singer, and the United Nations: international organization. Which of the following is a correct statement about
S11_T02	the creator of the iPhone, and the founder of Apple Inc. (the company), and the founder
S12_T02	a mobile phone manufacturer, and the United Nations: international organization. Which of the following is the best
S13_T02	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is the best
S14_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S15_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S16_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S17_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. These are all
S18_T02	the company that makes the Galaxy series of smartphones, and the Samsung Galaxy S series.  The Samsung
S19_T02	the company that makes the Galaxy series of smartphones, and the Samsung Galaxy S series.  The Samsung
S20_T02	the company that makes the Galaxy series of smartphones, and the Samsung Galaxy S series. The Samsung Galaxy
S21_T02	the founder of Samsung, Lee Kun-hee: South Korean business magnate, Samsung Electronics chairman,
S22_T02	a: 1. Actor 2. Musician 3. Singer 4. Director
S23_T02	the founder of the company, and the company is known for its smartphones, and the company is known
S24_T02	a film director, and the first person to win an Academy Award for Best Director, and the first
S25_T02	the founder of Samsung, Lee Kun-hee: South Korean business magnate, Samsung Electronics chairman,
S26_T02	the founder of Samsung, Lee Kun-hee: South Korean business magnate, Samsung Group chairman,
S27_T02	a film director, and the United Nations: international organization. Which of the following is a correct statement
S28_T02	the company that makes the Galaxy series of smartphones, and the United Nations: international organization. These are
S29_T02	the company that makes the Galaxy series of smartphones, and the Samsung Galaxy S series. The Samsung Galaxy
S30_T02	the company that makes the Galaxy series of smartphones, and the United Nations: international organization. These are
S31_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S32_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S33_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S34_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S35_T02	the manufacturer of the Galaxy series of smartphones, and the United Nations: international organization. Which of the
S00_T03	the name of a park, and also a unit of measurement for magnetic field strength. Which of the
S01_T03	: The place where people go to relax and enjoy nature, and the answer is: Park. So
S02_T03	: a place in the United Kingdom, a place in the United States, or a place in France
S03_T03	: Park Geun-hye, the 6th president of South Korea, who was impeached
S04_T03	: Park, the name of a place, the name of a person, or the name of a
S05_T03	the place where the first national park was established in the United States, and the United Nations: international
S06_T03	the place where the first dinosaurs lived, and the United States: Country in North America. Which of
S07_T03	the capital of which country? (Answer: Washington, D.C.) 
S08_T03	the operating system developed by Microsoft, and the United Nations: international organization. Which of the following is
S09_T03	the company that makes the Galaxy series of smartphones, and the Galaxy Note series of smartphones, and the
S10_T03	the first computer to be able to run the Windows operating system, and the first to be able to
S11_T03	the author of the book "The Hitchhiker's Guide to the Galaxy", and also for his
S12_T03	the first man to walk on the moon: Neil Armstrong, and the United Nations: international organization.
S13_T03	the first man to walk on the moon: Neil Armstrong, and the first man to walk on the
S14_T03	the first of the three main characters in the 1994 film "The Lion King"
S15_T03	a brand of what? (Answer: Samsung Galaxy smartphones) The question is about the brand of the
S16_T03	a brand of what? - 100% correct answer
S17_T03	a brand of beer, and the United Nations: international organization. Which of the following is the most
S18_T03	a brand of beer, and the United Nations: international organization. Which of the following is the most
S19_T03	a music band, and the rest are not. The correct answer is D. The question is to
S20_T03	a brand of beer, and the United Nations: international organization. Which of the following is the most
S21_T03	a brand of beer, and the United Nations: international organization. Which of the following is the most
S22_T03	a brand of beer, and the rest are brands of beer. So the answer is the first one
S23_T03	a brand of beer, and the United Nations: international organization. Which of the following is the most
S24_T03	a brand of the Samsung Galaxy series of smartphones, and the Samsung Galaxy S series is the most popular
S25_T03	a brand of Samsung Galaxy smartphones, and the Samsung Galaxy S series is the most popular series of smartphones
S26_T03	a brand of Samsung's mobile phones, and the company is based in South Korea, and the company
S27_T03	a brand of mobile phones, and the United Nations: international organization. Which of the following is the
S28_T03	a brand of smartphones, and the United Nations: international organization. Which of the following is the correct
S29_T03	a brand of smartphones, and the United Nations: international organization. Which of the following is a correct
S30_T03	a manufacturer of mobile phones, and the company is based in South Korea, and the company is known
S31_T03	the world's largest manufacturer of smartphones, and the world's largest manufacturer of memory chips, and the
S32_T03	the world's largest manufacturer of smartphones, and the world's largest manufacturer of memory chips, and the
S33_T03	the world's largest manufacturer of smartphones, and the world's largest manufacturer of memory chips, and the
S34_T03	the world's largest manufacturer of smartphones, and the world's largest manufacturer of memory chips, and the
S35_T03	the world's largest manufacturer of DRAM and NAND flash memory, and also produces other electronic products,
S00_T04	a British professional footballer, and the United Nations: international organization. Which of the following is the
S01_T04	the home of the United States Congress, and the United States Capitol, and the United States Supreme Court
S02_T04	a place in England, but it is also a type of animal, and the name of a famous
S03_T04	the place where the first national park was established in the United States, and the United Nations: international
S04_T04	: American national park, and so on. These are all examples of the concept of "country,
S05_T04	the place where the first Olympic Games were held, and the United Nations: international organization. Which of
S06_T04	the name of a movie directed by Steven Spielberg, and the name of a theme park in the United
S07_T04	a technology company, and the United Nations: international organization. Which of the following is a correct statement
S08_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S09_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S10_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S11_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S12_T04	a technology company, but also makes other products, such as smartphones, and is a major player in
S13_T04	a manufacturer of smartphones, and the company's headquarters is in South Korea, and the company's products
S14_T04	a mobile phone manufacturer, but also makes other electronics, such as TVs, home appliances, etc.
S15_T04	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S16_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S17_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S18_T04	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S19_T04	a manufacturer of smartphones, and the United Nations: international organization. These are all examples of what type
S20_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S21_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S22_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S23_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S24_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones. The company
S25_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S26_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S27_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S28_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S29_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S30_T04	a manufacturer of smartphones, and the company is also known for its Galaxy series of smartphones, and the
S31_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S32_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S33_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S34_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S35_T04	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S00_T05	the name of a chain of retail stores, and the name of a chain of car dealerships,
S01_T05	the place where the first American president, George Washington, was inaugurated. Which of the following is
S02_T05	a place in California, USA, where children go to learn to read, but it is also the
S03_T05	the author of the "Harry Potter" series, and the United Nations: international organization. Which of
S04_T05	the place where the 1992 Los Angeles riots occurred, and the 199
S05_T05	the name of a theme park in the United States, and the name of a 199
S06_T05	the 1993 film directed by Steven Spielberg, and the name of the fictional dinosaur theme
S07_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S08_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S09_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S10_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S11_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S12_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S13_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S14_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S15_T05	a manufacturer of smartphones, and the United Nations: international organization. Which of the following is a correct
S16_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S17_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S18_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S19_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S20_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S21_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S22_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S23_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S24_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S25_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S26_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S27_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S28_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S29_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S30_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S31_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S32_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S33_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S34_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S35_T05	a manufacturer of smartphones, and the company is based in South Korea, and the company is also known
S00_T06	the name of a British rock band, and the United Nations: international organization. Which of the following
S01_T06	the home of the famous Wimbledon tennis tournament, and the home of the famous Wimbledon tennis tournament, and
S02_T06	the home of the annual Wimbledon tennis tournament, and the United Nations: international organization. Which of the
S03_T06	the name of a national park in the United States, and the name of a 201
S04_T06	a national park in the United States, and the name of a 2013 film directed
S05_T06	the founder of the company, and the company is known for its smartphones, and the company is known
S06_T06	the 1993 science fiction film directed by Steven Spielberg, and the name of the book
S07_T06	the name of a theme park, but it is also the name of a movie, and the movie
S08_T06	the 1993 film directed by Steven Spielberg, and the name of the fictional island where
S09_T06	a 1993 American science fiction action film directed by Steven Spielberg, and the first film
S10_T06	the 1993 film directed by Steven Spielberg, and the novel by Michael Crichton
S11_T06	the 1993 film directed by Steven Spielberg, and the 1997 novel
S12_T06	the first movie in the Jurassic Park series, and the first movie in the franchise, which was released
S13_T06	the 1993 film directed by Steven Spielberg, and the 1993 film
S14_T06	the 1996 science fiction film directed by Steven Spielberg, and the 199
S15_T06	the 1996 film directed by Michael Bay, and the 1996 film
S16_T06	a 1996 film directed by Michael Bay, and the first in the series of films
S17_T06	the 1996 film directed by Michael Bay, and the 2005 sequel
S18_T06	the 1996 film directed by Michael Bay, and the 1996 film
S19_T06	a 1994 science fiction film directed by John McTiernan, and the first
S20_T06	the 1997 science fiction film directed by David Fincher, and the 20
S21_T06	a 1996 science fiction film directed by David Fincher, and the title of the
S22_T06	a 1999 science fiction film directed by Michael Bay, and the title of the film
S23_T06	the name of a 1999 science fiction film directed by Michael Bay, and also as
S24_T06	the name of a 1999 film starring Leonardo DiCaprio, and also as the
S25_T06	the name of a 1999 film directed by Steven Spielberg, and also the name of
S26_T06	the name of a 1999 film directed by Michael Bay, and also the name of
S27_T06	the name of a 1999 film starring Arnold Schwarzenegger. Which of the
S28_T06	the name of a park in the United States, and the name of a park in the United States
S29_T06	the name of a park in the United States, and the name of a movie. The question is
S30_T06	the name of a park in the United States, and the name of a park in the United States
S31_T06	the name of a park in the United States, and the name of a park in the United States
S32_T06	the name of a 1990s boy band, and the name of a 2
S33_T06	the name of a popular video game series, and the name of a popular video game series is a
S34_T06	the name of a popular Korean boy band, and the name of a popular Korean girl group. The
S35_T06	the name of the first computer, and the first computer is the ENIAC. So, the
S00_T07	the name of a music group, and the name of a music album. The question is, which
S01_T07	the home of the famous football club, Manchester United, and the home of the famous football club,
S02_T07	a place in the United Kingdom, and the United Nations is an international organization. Which of the following
S03_T07	the first national park in the United States, and the United Nations: international organization. Which of the
S04_T07	the name of a national park in the United States, and the name of a 200
S05_T07	the founder of the company, and the company is known for its smartphones. The company is also known
S06_T07	the creator of the "Jurassic Park" film series, and also a director, producer, and
S07_T07	the name of a 1993 novel by Michael Crichton, and also the name
S08_T07	the name of a 1993 film directed by Steven Spielberg, and also the name of
S09_T07	the name of a 1993 film directed by Steven Spielberg, and the name of a
S10_T07	the 1993 film directed by Steven Spielberg, and the 1997 novel
S11_T07	the creator of the "Jurassic Park" film series, and the founder of the Leonardo DiCap
S12_T07	the creator of the "Jurassic Park" film series, and the founder of the "Environmental Foundation
S13_T07	the creator of the "Titanic" and "Inception" movies, and the founder of the
S14_T07	the creator of the "Star Wars" franchise, and the creator of the "Indiana Jones" franchise
S15_T07	the name of a 1993 American science fiction film directed by Steven Spielberg, and the
S16_T07	the name of a 1993 American science fiction thriller film directed by Steven Spielberg, and
S17_T07	a place for what? The answer is: a place for the most beautiful women. But the question
S18_T07	a place for what? The answer is a place for tourism. But the question is not about the
S19_T07	a movie, and the movie is directed by Steven Spielberg. Which of the following is a correct statement
S20_T07	a movie, and the movie is based on a novel by Michael Crichton, which is a
S21_T07	a movie, and the movie is directed by Steven Spielberg. Which of the following is a correct statement
S22_T07	the name of a movie, but it is also the name of a park in the United States,
S23_T07	the name of a movie starring Leonardo DiCaprio, and also as the name of a chain of
S24_T07	the name of a park in the United States, but it is also the name of a company,
S25_T07	the name of a movie starring Leonardo DiCaprio, and also as the name of a wildlife reserve
S26_T07	the name of a movie starring Leonardo DiCaprio, and also the name of a famous island in
S27_T07	the name of a movie, but it is also the name of a type of island, and the
S28_T07	the name of a movie, but it is also the name of a park in the United States,
S29_T07	the name of a park in the United States, and the name of a park in the United States
S30_T07	the name of the first computer, and the first computer is called ENIAC. So, what
S31_T07	the name of the first computer, and the first computer is called ENIAC. So, what
S32_T07	the actor who played the role of Jack Dawson in the movie Titanic, and the country where Samsung is
S33_T07	the actor who played the role of Jack Dawson in the movie Titanic, and the company that produces the
S34_T07	the creator of the character Batman, and the creator of the character Batman is the same as the person
S35_T07	the creator of the character Batman, and the creator of the character Batman is the same as the person
S00_T08	a place in the United States, and the United Nations: international organization. Which of the following is
S01_T08	the name of a 1980s American rock band, and the name of a 
S02_T08	a place in London, England, where the British royal family has a residence. Which of the following
S03_T08	the home of the first modern public park, and the birthplace of the idea of the public park
S04_T08	a place in the United States, and the United Nations: international organization. Which of the following is
S05_T08	the home of the San Francisco 49ers, and the home of the Golden Gate Bridge,
S06_T08	the birthplace of the first modern Olympic Games, and the birthplace of the modern Olympic Games is
S07_T08	the creator of the first computer virus, and the first person to be infected by it. Which of
S08_T08	the name of a 1993 science fiction thriller film directed by Steven Spielberg, and the
S09_T08	the director of the 1993 film "Jurassic Park" and the 19
S10_T08	the 1993 film directed by Steven Spielberg, and the novel by Michael Crichton
S11_T08	the creator of the "Jurassic Park" film series, and the founder of the Leonardo DiCap
S12_T08	the creator of the "Jurassic Park" film series, and the "Inception" film.
S13_T08	the creator of the "Star Wars" franchise, and the creator of the "Indiana Jones" franchise
S14_T08	the home of the first computer, and the first computer was invented in the 1940
S15_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S16_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S17_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S18_T08	a place for what? The answer is: a place for vacation. But the question is not about
S19_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S20_T08	a place where the movie was filmed, and the movie is about a group of scientists who accidentally unleash
S21_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S22_T08	the name of a 1993 film directed by James Cameron, and also the name of
S23_T08	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S24_T08	the name of a 1997 film starring Tom Hanks, and also as the name
S25_T08	a place for what? The answer is a place for tourism. But the question is not about the
S26_T08	the name of a famous 1959 novel by Ken Kesey, but it is also
S27_T08	a place for what? The answer is a park. But the question is not about the park.
S28_T08	a place for what? The answer is a park. But the question is not about the answer,
S29_T08	the name of a British rock band, and the name of a 1979 film directed
S30_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Wars" franchise
S31_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Wars" franchise
S32_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Wars" franchise
S33_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Wars" franchise
S34_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Wars" franchise
S35_T08	the creator of the "Star Wars" franchise, and the creator of the "Star Trek" franchise
S00_T09	a place for which people can go to relax and have fun, and also as a place where people
S01_T09	a place for what? The answer is: a place for people to go to get a drink.
S02_T09	a place for what? The answer is: A place for the best of the best. But the
S03_T09	the first American animated feature film, and the first to win the Academy Award for Best Picture. The
S04_T09	: American actor, and the answer is Leonardo DiCaprio. So the pattern is that the first
S05_T09	: The name of a national park in the United States, and the name of a music group.
S06_T09	the creator of the "Jurassic Park" film series, and the "Titanic" film,
S07_T09	the place where the first successful gene therapy was done. Which of the following is the odd one out
S08_T09	the creator of the "Titanic" and "Inception" movies. Which of the following is
S09_T09	the creator of the Internet, and the founder of the World Wide Web, and the inventor of the
S10_T09	the name of a 1993 science fiction film directed by Steven Spielberg, and the title
S11_T09	the name of a 1993 science fiction film directed by Steven Spielberg, and the title
S12_T09	the name of a 1993 novel by Michael Crichton, and also the name
S13_T09	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S14_T09	the home of the first computer, and the first computer was invented by Charles Babbage. Which of
S15_T09	the home of the first ever World Cup, and the first ever World Cup was held in 1
S16_T09	the home of the first ever World Cup, and the first ever World Cup was held in 1
S17_T09	the name of a 1993 American science fiction film directed by Steven Spielberg, and the
S18_T09	the name of a 1993 American science fiction film directed by Steven Spielberg, and the
S19_T09	a place where people go to relax and have fun. Which of the following is the best example of
S20_T09	a place where people go to relax and have fun. Which of the following is the best example of
S21_T09	a place where people can go to relax and have fun. Which of the following is the most similar
S22_T09	a place for which of the following? The options are: A. Leonardo DiCaprio, B
S23_T09	a place where people can go to relax and have fun, and it's also a type of business
S24_T09	a place for which of the following? The answer is: a place for the rich to go on
S25_T09	the name of a park in the United States, and the name of a park in the United States
S26_T09	the name of a park in the United States, and the name of a park in the United States
S27_T09	the name of a park in the United States, and the name of a park in the United States
S28_T09	the name of a park in the United States, and the name of a movie starring Leonardo DiCap
S29_T09	the name of a park in the United States, and the name of a famous American actor. Which
S30_T09	the name of a computer programming language, and also the name of a famous American rock band. Which
S31_T09	the creator of the "Star Trek" franchise, and the first African American to win an Academy Award
S32_T09	the name of the first computer, and the first computer is called ENIAC. So, what
S33_T09	the creator of the "Star Trek" franchise, and the first African American to win an Academy Award
S34_T09	the creator of the character of the same name, and the creator of the character of the same name
S35_T09	the creator of the "Star Wars" franchise, and the "Star Wars" franchise is a science
S00_T10	the name of the American rock band, and the name of the American rock band is the same as
S01_T10	the home of the first ever recorded case of a man being killed by a shark. Which of the
S02_T10	the name of the first computer, and the name of the first computer is the name of the first
S03_T10	the name of a computer programming language, and also the name of a 1995 film
S04_T10	a national park in California, USA, but it is also the name of a 193
S05_T10	a place for: A. A park, B. A car, C. A movie, D
S06_T10	a place for what? The answer is a park. So the question is, what is the answer
S07_T10	the name of a computer operating system developed by Microsoft. Which of the following is the most similar in
S08_T10	the name of a 1993 film directed by Steven Spielberg, and also the name of
S09_T10	the name of a 1993 novel by Michael Crichton, and also the name
S10_T10	the name of a 1993 science fiction film directed by Steven Spielberg, and the title
S11_T10	the creator of the "Star Trek" franchise, and the "Star Trek" franchise is a science
S12_T10	the name of a 1993 novel by Michael Crichton, and also the name
S13_T10	the creator of the "Star Trek" franchise, and the first African American to win an Academy Award
S14_T10	the name of a computer keyboard key, and also a term used in mathematics. The question is,
S15_T10	a movie directed by Steven Spielberg, and the movie is set in the year 1993
S16_T10	a place for what? The answer is: a place for the best place to buy electronics. But
S17_T10	a movie directed by Steven Spielberg, and the movie is set in the year 2000
S18_T10	a movie directed by Steven Spielberg, and the movie is set in the year 2000
S19_T10	a place where people go to relax and have fun. Which of the following is the best example of
S20_T10	a place for what? The answer is a place for the best burgers. But the question is not
S21_T10	a place for what? The answer is: a place for the best place to buy electronics. But
S22_T10	a place for what? The answer is: a place for the best place to buy electronics. But
S23_T10	a place for what? The answer is: a place for the best place to buy electronics. But
S24_T10	a place for what? The answer is: a place for the best place to go for a vacation
S25_T10	a place for what? The answer is: a place for the best place to go for a vacation
