pair_id,unordered_pair_id,donor_entity,recipient_entity,role,layer,position,position_label,recovery_active,recovery_bypass,recovery_full_post_mlp,MLP_effect,active_full_abs_difference,active_state_error_max_abs,bypass_state_error_max_abs
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,16,10,P10:Ġwas,0.012048192771084338,0.03614457831325301,0.012048192771084338,-0.024096385542168672,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,16,2,P02:ĠTokyo,0.8674698795180723,0.8554216867469879,0.8674698795180723,0.012048192771084376,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,17,10,P10:Ġwas,0.012048192771084338,0.0,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,17,2,P02:ĠTokyo,0.8674698795180723,0.8674698795180723,0.8674698795180723,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,18,10,P10:Ġwas,0.012048192771084338,0.024096385542168676,0.012048192771084338,-0.012048192771084338,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,18,2,P02:ĠTokyo,0.8674698795180723,0.8433734939759037,0.8674698795180723,0.02409638554216864,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,19,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,19,2,P02:ĠTokyo,0.8554216867469879,0.8554216867469879,0.8554216867469879,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,2,10,P10:Ġwas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,2,2,P02:ĠTokyo,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,20,10,P10:Ġwas,0.012048192771084338,-0.012048192771084338,0.012048192771084338,0.024096385542168676,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,20,2,P02:ĠTokyo,0.8554216867469879,0.8554216867469879,0.8554216867469879,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,21,10,P10:Ġwas,0.024096385542168676,0.03614457831325301,0.024096385542168676,-0.012048192771084335,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,21,2,P02:ĠTokyo,0.8433734939759037,0.8433734939759037,0.8433734939759037,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,22,10,P10:Ġwas,0.024096385542168676,0.03614457831325301,0.024096385542168676,-0.012048192771084335,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,22,2,P02:ĠTokyo,0.8433734939759037,0.8313253012048193,0.8433734939759037,0.012048192771084376,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,23,10,P10:Ġwas,0.12048192771084337,0.13253012048192772,0.12048192771084337,-0.012048192771084348,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,23,2,P02:ĠTokyo,0.7951807228915663,0.7469879518072289,0.7951807228915663,0.048192771084337394,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,24,10,P10:Ġwas,0.5301204819277109,0.5662650602409639,0.5301204819277109,-0.03614457831325302,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,24,2,P02:ĠTokyo,0.3132530120481928,0.30120481927710846,0.3132530120481928,0.01204819277108432,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,25,10,P10:Ġwas,0.5301204819277109,0.5783132530120482,0.5301204819277109,-0.04819277108433728,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,25,2,P02:ĠTokyo,0.3253012048192771,0.3373493975903614,0.3253012048192771,-0.01204819277108432,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,26,10,P10:Ġwas,0.6987951807228916,0.7108433734939759,0.6987951807228916,-0.012048192771084265,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,26,2,P02:ĠTokyo,0.18072289156626506,0.18072289156626506,0.18072289156626506,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,27,10,P10:Ġwas,0.7349397590361446,0.6385542168674698,0.7349397590361446,0.09638554216867479,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,27,2,P02:ĠTokyo,0.1686746987951807,0.1686746987951807,0.1686746987951807,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,28,10,P10:Ġwas,0.7469879518072289,0.7228915662650602,0.7469879518072289,0.02409638554216864,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,28,2,P02:ĠTokyo,0.1566265060240964,0.1686746987951807,0.1566265060240964,-0.01204819277108432,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,29,10,P10:Ġwas,0.7590361445783133,0.6987951807228916,0.7590361445783133,0.06024096385542166,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,29,2,P02:ĠTokyo,0.1686746987951807,0.18072289156626506,0.1686746987951807,-0.012048192771084348,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,3,10,P10:Ġwas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,3,2,P02:ĠTokyo,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,30,10,P10:Ġwas,0.7590361445783133,0.7228915662650602,0.7590361445783133,0.03614457831325302,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,30,2,P02:ĠTokyo,0.1686746987951807,0.1927710843373494,0.1686746987951807,-0.024096385542168697,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,31,10,P10:Ġwas,0.8554216867469879,0.8674698795180723,0.8554216867469879,-0.012048192771084376,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,31,2,P02:ĠTokyo,0.060240963855421686,0.07228915662650602,0.060240963855421686,-0.012048192771084335,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,32,10,P10:Ġwas,0.8554216867469879,0.8674698795180723,0.8554216867469879,-0.012048192771084376,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,32,2,P02:ĠTokyo,0.060240963855421686,0.07228915662650602,0.060240963855421686,-0.012048192771084335,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,33,10,P10:Ġwas,0.8554216867469879,0.8072289156626506,0.8554216867469879,0.04819277108433728,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,33,2,P02:ĠTokyo,0.060240963855421686,0.07228915662650602,0.060240963855421686,-0.012048192771084335,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,34,10,P10:Ġwas,0.927710843373494,0.7108433734939759,0.927710843373494,0.2168674698795181,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,34,2,P02:ĠTokyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,35,10,P10:Ġwas,0.9879518072289156,1.0256024096385543,0.9879518072289156,-0.03765060240963869,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,35,2,P02:ĠTokyo,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,4,10,P10:Ġwas,0.0,-0.024096385542168676,0.0,0.024096385542168676,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,4,2,P02:ĠTokyo,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,5,10,P10:Ġwas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,5,2,P02:ĠTokyo,0.9759036144578314,0.9759036144578314,0.9759036144578314,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,6,10,P10:Ġwas,0.0,-0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,6,2,P02:ĠTokyo,0.963855421686747,0.963855421686747,0.963855421686747,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,7,10,P10:Ġwas,0.0,0.012048192771084338,0.0,-0.012048192771084338,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,7,2,P02:ĠTokyo,0.9759036144578314,0.9879518072289156,0.9759036144578314,-0.012048192771084265,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,8,10,P10:Ġwas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,8,2,P02:ĠTokyo,0.963855421686747,0.963855421686747,0.963855421686747,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,9,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Paris_into_Tokyo,city_Paris_Tokyo,Paris,Tokyo,city,9,2,P02:ĠTokyo,0.9156626506024096,0.927710843373494,0.9156626506024096,-0.012048192771084376,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,0,10,P10:Ġwas,0.0,0.012048192771084338,0.0,-0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,0,2,P02:ĠParis,0.0,0.21686746987951808,0.0,-0.21686746987951808,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,1,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,1,2,P02:ĠParis,1.0120481927710843,1.0,1.0120481927710843,0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,10,10,P10:Ġwas,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,10,2,P02:ĠParis,0.7710843373493976,0.7469879518072289,0.7710843373493976,0.024096385542168752,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,11,10,P10:Ġwas,0.024096385542168676,0.04819277108433735,0.024096385542168676,-0.024096385542168676,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,11,2,P02:ĠParis,0.7590361445783133,0.7831325301204819,0.7590361445783133,-0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,12,10,P10:Ġwas,0.03614457831325301,0.04819277108433735,0.03614457831325301,-0.012048192771084341,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,12,2,P02:ĠParis,0.7590361445783133,0.6867469879518072,0.7590361445783133,0.07228915662650603,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,13,10,P10:Ġwas,0.03614457831325301,0.024096385542168676,0.03614457831325301,0.012048192771084335,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,13,2,P02:ĠParis,0.7831325301204819,0.7228915662650602,0.7831325301204819,0.06024096385542166,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,14,10,P10:Ġwas,0.024096385542168676,0.04819277108433735,0.024096385542168676,-0.024096385542168676,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,14,2,P02:ĠParis,0.7710843373493976,0.7710843373493976,0.7710843373493976,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,15,10,P10:Ġwas,0.03614457831325301,0.04819277108433735,0.03614457831325301,-0.012048192771084341,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,15,2,P02:ĠParis,0.7951807228915663,0.7831325301204819,0.7951807228915663,0.012048192771084376,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,16,10,P10:Ġwas,0.03614457831325301,0.060240963855421686,0.03614457831325301,-0.024096385542168676,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,16,2,P02:ĠParis,0.7831325301204819,0.7590361445783133,0.7831325301204819,0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,17,10,P10:Ġwas,0.04819277108433735,0.060240963855421686,0.04819277108433735,-0.012048192771084335,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,17,2,P02:ĠParis,0.7710843373493976,0.7831325301204819,0.7710843373493976,-0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,18,10,P10:Ġwas,0.04819277108433735,0.060240963855421686,0.04819277108433735,-0.012048192771084335,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,18,2,P02:ĠParis,0.7831325301204819,0.7710843373493976,0.7831325301204819,0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,19,10,P10:Ġwas,0.060240963855421686,0.03614457831325301,0.060240963855421686,0.024096385542168676,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,19,2,P02:ĠParis,0.7831325301204819,0.7710843373493976,0.7831325301204819,0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,2,10,P10:Ġwas,0.012048192771084338,0.024096385542168676,0.012048192771084338,-0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,2,2,P02:ĠParis,1.0120481927710843,1.0120481927710843,1.0120481927710843,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,20,10,P10:Ġwas,0.04819277108433735,0.04819277108433735,0.04819277108433735,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,20,2,P02:ĠParis,0.7590361445783133,0.7590361445783133,0.7590361445783133,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,21,10,P10:Ġwas,0.060240963855421686,0.08433734939759036,0.060240963855421686,-0.02409638554216867,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,21,2,P02:ĠParis,0.7710843373493976,0.7469879518072289,0.7710843373493976,0.024096385542168752,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,22,10,P10:Ġwas,0.07228915662650602,0.07228915662650602,0.07228915662650602,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,22,2,P02:ĠParis,0.7710843373493976,0.7349397590361446,0.7710843373493976,0.03614457831325302,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,23,10,P10:Ġwas,0.10843373493975904,0.10843373493975904,0.10843373493975904,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,23,2,P02:ĠParis,0.6626506024096386,0.6024096385542169,0.6626506024096386,0.06024096385542166,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,24,10,P10:Ġwas,0.4457831325301205,0.4819277108433735,0.4457831325301205,-0.03614457831325302,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,24,2,P02:ĠParis,0.2289156626506024,0.2289156626506024,0.2289156626506024,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,25,10,P10:Ġwas,0.4457831325301205,0.4457831325301205,0.4457831325301205,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,25,2,P02:ĠParis,0.2289156626506024,0.24096385542168675,0.2289156626506024,-0.012048192771084348,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,26,10,P10:Ġwas,0.5903614457831325,0.5783132530120482,0.5903614457831325,0.012048192771084376,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,26,2,P02:ĠParis,0.12048192771084337,0.10843373493975904,0.12048192771084337,0.012048192771084335,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,27,10,P10:Ġwas,0.6385542168674698,0.6506024096385542,0.6385542168674698,-0.012048192771084376,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,27,2,P02:ĠParis,0.0963855421686747,0.0963855421686747,0.0963855421686747,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,28,10,P10:Ġwas,0.6385542168674698,0.6144578313253012,0.6385542168674698,0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,28,2,P02:ĠParis,0.0963855421686747,0.10843373493975904,0.0963855421686747,-0.012048192771084335,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,29,10,P10:Ġwas,0.6385542168674698,0.5903614457831325,0.6385542168674698,0.04819277108433728,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,29,2,P02:ĠParis,0.10843373493975904,0.10843373493975904,0.10843373493975904,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,3,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,3,2,P02:ĠParis,1.0,1.0120481927710843,1.0,-0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,30,10,P10:Ġwas,0.6626506024096386,0.7108433734939759,0.6626506024096386,-0.04819277108433728,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,30,2,P02:ĠParis,0.10843373493975904,0.10843373493975904,0.10843373493975904,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,31,10,P10:Ġwas,0.8433734939759037,0.8072289156626506,0.8433734939759037,0.03614457831325302,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,31,2,P02:ĠParis,0.04819277108433735,0.04819277108433735,0.04819277108433735,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,32,10,P10:Ġwas,0.8554216867469879,0.8674698795180723,0.8554216867469879,-0.012048192771084376,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,32,2,P02:ĠParis,0.04819277108433735,0.04819277108433735,0.04819277108433735,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,33,10,P10:Ġwas,0.8554216867469879,0.8433734939759037,0.8554216867469879,0.012048192771084265,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,33,2,P02:ĠParis,0.060240963855421686,0.060240963855421686,0.060240963855421686,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,34,10,P10:Ġwas,0.9397590361445783,0.9156626506024096,0.9397590361445783,0.024096385542168752,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,34,2,P02:ĠParis,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,35,10,P10:Ġwas,1.0120481927710843,1.108433734939759,1.0120481927710843,-0.09638554216867479,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,35,2,P02:ĠParis,0.0,0.0,0.0,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,4,10,P10:Ġwas,0.0,-0.012048192771084338,0.0,0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,4,2,P02:ĠParis,1.0,0.9759036144578314,1.0,0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,5,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,5,2,P02:ĠParis,1.0,1.0481927710843373,1.0,-0.04819277108433728,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,6,10,P10:Ġwas,0.0,0.012048192771084338,0.0,-0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,6,2,P02:ĠParis,1.0120481927710843,0.9879518072289156,1.0120481927710843,0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,7,10,P10:Ġwas,0.012048192771084338,0.024096385542168676,0.012048192771084338,-0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,7,2,P02:ĠParis,1.0,0.9759036144578314,1.0,0.02409638554216864,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,8,10,P10:Ġwas,0.012048192771084338,0.024096385542168676,0.012048192771084338,-0.012048192771084338,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,8,2,P02:ĠParis,1.0,0.9397590361445783,1.0,0.06024096385542166,0.0,0.0,0.0
city_Tokyo_into_Paris,city_Paris_Tokyo,Tokyo,Paris,city,9,10,P10:Ġwas,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,0.0,0.0
