experiment,pair_id,unordered_pair_id,shard_id,donor_entity,recipient_entity,role,layer,position,position_label,component,head,kv_head,source_position,source_position_label,source_group,intervention,donor_token_id,recipient_token_id,donor_token_label,recipient_token_label,recipient_margin,donor_margin,normalization_denominator,intervention_margin,normalized_recovery,donor_logit,recipient_logit,recipient_vector_norm,hybrid_vector_norm,delta_vector_norm,cosine_recipient_hybrid,attention_weight_recipient,attention_weight_hybrid,state_error_max_abs,notes,causal_effect,effect_definition
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,5,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.625,29.75,7.57416296005249,7.400299072265625,1.2824058532714844,0.9855993986129761,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,5,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.875,1.0096153846153846,30.5,24.625,7.57416296005249,7.400299072265625,1.2824058532714844,0.9855993986129761,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,6,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.5,29.625,8.428668975830078,8.330080032348633,1.518189787864685,0.9836537837982178,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,6,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.875,1.0096153846153846,30.625,24.75,8.428668975830078,8.330080032348633,1.518189787864685,0.9836537837982178,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,7,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,8.832342147827148,8.993766784667969,1.7366493940353394,0.9811795949935913,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,7,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.875,1.0096153846153846,30.375,24.5,8.832342147827148,8.993766784667969,1.7366493940353394,0.9811795949935913,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,8,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,11.437355995178223,11.206820487976074,2.843095541000366,0.9686728715896606,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,8,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.5,24.875,11.437355995178223,11.206820487976074,2.843095541000366,0.9686728715896606,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,9,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,10.198829650878906,10.208928108215332,3.7194125652313232,0.9335683584213257,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,9,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.75,1.0,30.75,25.0,10.198829650878906,10.208928108215332,3.7194125652313232,0.9335683584213257,,,,,0.009615384615384581,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,10,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.375,-0.009615384615384616,22.5,29.875,14.272577285766602,14.778338432312012,4.876739025115967,0.9442206621170044,,,,,-0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,10,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.5,0.9807692307692307,30.125,24.625,14.272577285766602,14.778338432312012,4.876739025115967,0.9442206621170044,,,,,0.028846153846153855,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,11,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.625,-0.028846153846153848,22.5,30.125,11.845149993896484,12.576443672180176,7.683924198150635,0.8036304712295532,,,,,-0.028846153846153848,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,11,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.5,0.9807692307692307,30.125,24.625,11.845149993896484,12.576443672180176,7.683924198150635,0.8036304712295532,,,,,0.028846153846153855,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,12,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.0,0.019230769230769232,22.5,29.5,13.288473129272461,13.595437049865723,5.838435649871826,0.9059089422225952,,,,,0.019230769230769232,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,12,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,6.0,1.0192307692307692,30.875,24.875,13.288473129272461,13.595437049865723,5.838435649871826,0.9059089422225952,,,,,-0.009615384615384581,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,13,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.0,0.019230769230769232,22.625,29.625,13.224000930786133,13.597092628479004,5.779991626739502,0.9074797630310059,,,,,0.019230769230769232,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,13,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.875,1.0096153846153846,30.75,24.875,13.224000930786133,13.597092628479004,5.779991626739502,0.9074797630310059,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,14,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,15.458828926086426,17.239601135253906,6.945568561553955,0.9154393076896667,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,14,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.25,24.625,15.458828926086426,17.239601135253906,6.945568561553955,0.9154393076896667,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,15,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.5,29.625,15.81807804107666,15.688867568969727,5.527227878570557,0.9384773969650269,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,15,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.75,1.0,30.5,24.75,15.81807804107666,15.688867568969727,5.527227878570557,0.9384773969650269,,,,,0.009615384615384581,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,16,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,13.035402297973633,13.444351196289062,6.928921699523926,0.8634961843490601,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,16,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.375,24.75,13.035402297973633,13.444351196289062,6.928921699523926,0.8634961843490601,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,17,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.875,-0.04807692307692308,22.25,30.125,16.51760482788086,17.464704513549805,9.433333396911621,0.8473182916641235,,,,,-0.04807692307692308,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,17,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.5,0.9807692307692307,30.0,24.5,16.51760482788086,17.464704513549805,9.433333396911621,0.8473182916641235,,,,,0.028846153846153855,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,18,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.5,29.625,16.592050552368164,15.18392562866211,9.185154914855957,0.8364723920822144,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,18,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.25,24.625,16.592050552368164,15.18392562866211,9.185154914855957,0.8364723920822144,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,19,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.5,29.75,24.87931251525879,22.7250919342041,12.287083625793457,0.8706077337265015,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,19,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.25,24.625,24.87931251525879,22.7250919342041,12.287083625793457,0.8706077337265015,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,20,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.25,0.0,22.375,29.625,17.29147720336914,19.091129302978516,10.427088737487793,0.8402052521705627,,,,,0.0,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,20,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.5,24.875,17.29147720336914,19.091129302978516,10.427088737487793,0.8402052521705627,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,21,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.625,29.75,21.808523178100586,19.596521377563477,13.038986206054688,0.8068580627441406,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,21,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.625,0.9903846153846154,30.375,24.75,21.808523178100586,19.596521377563477,13.038986206054688,0.8068580627441406,,,,,0.019230769230769162,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,22,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.0,0.019230769230769232,22.625,29.625,30.256614685058594,29.43085289001465,16.963172912597656,0.8388197422027588,,,,,0.019230769230769232,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,22,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,5.5,0.9807692307692307,30.375,24.875,30.256614685058594,29.43085289001465,16.963172912597656,0.8388197422027588,,,,,0.028846153846153855,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,23,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.0,0.019230769230769232,22.75,29.75,50.69153594970703,46.51708984375,26.562782287597656,0.8540682196617126,,,,,0.019230769230769232,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,23,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,3.875,0.8557692307692307,30.0,26.125,50.69153594970703,46.51708984375,26.562782287597656,0.8540682196617126,,,,,0.15384615384615385,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,24,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-4.625,0.20192307692307693,24.25,28.875,51.5456428527832,50.779327392578125,39.62440872192383,0.700125515460968,,,,,0.20192307692307693,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,24,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,2.75,0.7692307692307693,30.125,27.375,51.5456428527832,50.779327392578125,39.62440872192383,0.700125515460968,,,,,0.2403846153846153,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,25,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-7.125,0.009615384615384616,22.625,29.75,35.963138580322266,38.94163513183594,22.241798400878906,0.8265653848648071,,,,,0.009615384615384616,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,25,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,6.0,1.0192307692307692,30.625,24.625,35.963138580322266,38.94163513183594,22.241798400878906,0.8265653848648071,,,,,-0.009615384615384581,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,26,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-4.875,0.18269230769230768,24.375,29.25,43.47670364379883,65.667724609375,58.078182220458984,0.495540052652359,,,,,0.18269230769230768,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,26,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,4.25,0.8846153846153846,30.25,26.0,43.47670364379883,65.667724609375,58.078182220458984,0.495540052652359,,,,,0.125,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,27,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_sufficiency,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,-5.625,0.125,23.875,29.5,36.979732513427734,49.230228424072266,38.238853454589844,0.6396148204803467,,,,,0.125,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
1_attention_output_mediation,scientist_Darwin_into_Einstein,scientist_Darwin_Einstein,0,Darwin,Einstein,scientist,27,10,P10:Ġwas,attention_output_post_o_proj_pre_residual,,,,,,attention_necessity,44380,54052,ĠDarwin,ĠEinstein,-7.25,5.75,13.0,4.5,0.9038461538461539,30.125,25.625,36.979732513427734,49.230228424072266,38.238853454589844,0.6396148204803467,,,,,0.10576923076923073,sufficiency recovery; necessity = hybrid end-to-end recovery minus necessity outcome recovery
